指标ID,PORK_CHN,VEG_CHN,FRU_CHN,IMA_NUT_CHN,IMV_NUT_CHN,IMA_FOO_CHN,IMV_FOO_CHN,IMA_SOB_CHN,IMV_SOB_CHN,RIC_P_CHN,BEP_P_CHN,IMA_VEO_CHN,IMV_VEO_CHN,VEO_P_CHN,IMA_IRO_CHN,IMV_IRO_CHN,IMP_IRO_CHN,IMV_COP_CHN,IMP_COP_CHN,IMA_COP_CHN,IMA_COA_CHN,IMV_COA_CHN,COA_I_CHN,IMA_CRO_CHN,IMV_CRO_CHN,IMV_PEP_CHN,IMA_PEP_CHN,P95_P_CHN,NAG_P_CHN,IMA_NAG_CHN,IMV_NAG_CHN,IMP_RAE_CHN,IMA_RAE_CHN,IMV_RAE_CHN,IMA_MEM_CHN,IMV_MEM_CHN,IMP_MEM_CHN,IMV_FER_CHN,IMA_FER_CHN,FER_I_GLB,IMA_INC_CHN,IMV_INC_CHN,IMP_INC_CHN,IMA_NHP_CHN,IMV_NHP_CHN
2011-08-31,,,,23490.600000000002,257487.0,291641.2,552.0,256506.1,451.1691,,3356.0,82369.9,69.0,10620.0,1024438.1000000001,5909.0,,,,172237.5,217438.6679,2060.3567,,1696627.9,2104.0,341.0,283479.6,,,51990.3785,195.758311,,,,,,94.4,74.0,33426.799999999996,155.85,1567443.7000000002,19136.0,,4349468.8,10783.0
2011-09-01,,,,,,,,,,,3356.0,,,10640.0,,,,,,,,,,,,,,10581.0,,,,,,,,,,,,,,,,,
2011-09-02,,,,,,,,,,,3344.0,,,10640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-05,,,,,,,,,,,3346.0,,,10640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-06,,,,,,,,,,,3333.0,,,10650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-07,,,,,,,,,,,3317.0,,,10650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-08,,,,,,,,,,,3317.0,,,10650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-09,,,,,,,,,,,3321.0,,,10650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13,,,,,,,,,,,3322.0,,,10690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-14,,,,,,,,,,,3320.0,,,10690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-15,,,,,,,,,,,3310.0,,,10690.0,,,,,,,,,,,,,,10586.0,,,,,,,,,,,,,,,,,
2011-09-16,,,,,,,,,,,3298.0,,,10690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-19,,,,,,,,,,,3292.0,,,10670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-20,,,,,,,,,,,3275.0,,,10670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-21,,,,,,,,,,,3263.0,,,10660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-22,,,,,,,,,,,3257.0,,,10620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-23,,,,,,,,,,,3244.0,,,10610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-26,,,,,,,,,,,3215.0,,,10580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-27,,,,,,,,,,,3200.0,,,10540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-28,,,,,,,,,,,3201.0,,,10540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-29,,,,,,,,,,,3195.0,,,10300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,22476.2,243411.0,269159.60000000003,513.0,235474.6,412.66760000000005,,3187.0,66989.8,57.0,10380.0,1065567.2,6057.0,,,,137364.0,253920.15300000002,2295.0311,,1603280.8,2044.9999999999998,277.0,227491.9,,,63646.6884,198.356001,,,,,,101.0,88.0,40569.700000000004,160.61,1569072.4999999998,18730.0,,4178390.9000000004,10848.0
2011-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250.0,,,,,,,,,,,,,,,,,
2011-10-08,,,,,,,,,,,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,,,,,,,,,,,3098.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-10,,,,,,,,,,,3102.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-11,,,,,,,,,,,3100.0,,,10230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-12,,,,,,,,,,,3124.0,,,10230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-13,,,,,,,,,,,3131.0,,,10330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-14,,,,,,,,,,,3146.0,,,10370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,10244.0,,,,,,,,,,,,,,,,,
2011-10-16,,,,,,,,,,,3161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-17,,,,,,,,,,,3161.0,,,10390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-18,,,,,,,,,,,3157.0,,,10390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-19,,,,,,,,,,,3164.0,,,10390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-20,,,,,,,,,,,3145.0,,,10350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-21,,,,,,,,,,,3139.0,,,10330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24,,,,,,,,,,,3137.0,,,10330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-25,,,,,,,,,,,3142.0,,,10370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-26,,,,,,,,,,,3144.0,,,10370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-27,,,,,,,,,,,3140.0,,,10350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-28,,,,,,,,,,,3155.0,,,10370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,,,,,,,,,,,3139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,,,,19505.3,204844.99999999997,249165.69999999998,471.0,218129.2,381.2405,,3139.0,61507.2,51.0,10350.0,876632.9999999999,4994.0,,,,123069.40000000001,215469.57140000002,1918.7536,,1637373.9,2080.0,291.0,240923.0,,,35347.4358,183.490995,,,,,,92.0,71.0,33125.8,160.82,1412727.5,16845.0,,3729516.0,9948.0
2011-11-01,,,,,,,,,,,3120.0,,,10330.0,,,,,,,,,,,,,,10242.0,,,,,,,,,,,,,,,,,
2011-11-02,,,,,,,,,,,3110.0,,,10270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-03,,,,,,,,,,,3111.0,,,10270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-04,,,,,,,,,,,3116.0,,,10270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,,,,,,,,,,,3112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-07,,,,,,,,,,,3112.0,,,10270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-08,,,,,,,,,,,3097.0,,,10220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-09,,,,,,,,,,,3090.0,,,10220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,,,,,,,,,,,3059.0,,,10140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,,,,,,,,,,,3045.0,,,10140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,,,,,,,,,,,3040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-14,,,,,,,,,,,3040.0,,,10140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-15,,,,,,,,,,,3040.0,,,10180.0,,,,,,,,,,,,,,10236.0,,,,,,,,,,,,,,,,,
2011-11-16,,,,,,,,,,,3050.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,,,,,,,,,,,3046.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,,,,,,,,,,,3035.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,,,,,,,,,,,3023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21,,,,,,,,,,,3023.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-22,,,,,,,,,,,2990.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23,,,,,,,,,,,2983.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,,,,,,,,,,,2928.0,,,10060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,,,,,,,,,,,2920.0,,,10060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,,,,,,,,,,,2915.0,,,9860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-29,,,,,,,,,,,2915.0,,,9860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,,,,23899.1,231616.0,340647.3,657.0,311129.8,569.6370999999999,,2917.0,79036.2,67.0,9860.0,1040946.4,6420.000000000001,,,,156572.80000000002,304800.9056,2715.6179,,1765412.3,2269.0,335.0,279978.3,,,70477.1692,231.393072,,,,,,84.2,88.0,42072.2,158.79,1501059.8,18069.0,,4043245.4,9988.0
2011-12-01,,,,,,,,,,,2936.0,,,9900.0,,,,,,,,,,,,,,10233.0,,,,,,,,,,,,,,,,,
2011-12-02,,,,,,,,,,,2935.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,,,,,,,,,,,2936.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06,,,,,,,,,,,2930.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07,,,,,,,,,,,2925.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,,,,,,,,,,,2925.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,,,,,,,,,,,2923.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,,,,,,,,,,,2890.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,,,,,,,,,,,2869.0,,,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,,,,,,,,,,,2866.0,,,9820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,,,,,,,,,,,2855.0,,,9790.0,,,,,,,,,,,,,,10230.0,,,,,,,,,,,,,,,,,
2011-12-16,,,,,,,,,,,2870.0,,,9790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-19,,,,,,,,,,,2902.0,,,9870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-20,,,,,,,,,,,2910.0,,,9870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-21,,,,,,,,,,,2912.0,,,9870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-22,,,,,,,,,,,2915.0,,,9870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,,,,,,,,,,,2918.0,,,9890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-26,,,,,,,,,,,2921.0,,,9890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27,,,,,,,,,,,2923.0,,,9890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,,,,,,,,,,,2980.0,,,9920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29,,,,,,,,,,,2984.0,,,9920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,,,,,,,,,,,2984.0,,,9920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,,,34158.1,306859.0,341214.0,693.0,288125.9,542.1595,,2990.0,86075.90000000001,73.0,,905232.1,6411.0,,,,124277.4,292937.843,2679.1954,,1766912.4,2192.0,403.99999999999994,331095.0,,,91590.7129,249.974467,,,,,,103.2,43.0,21589.1,149.11,1581772.9,17583.0,,4164093.9,10854.0
2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,10230.0,,,,,,,,,,,,,,,,,
2012-01-04,,,,,,,,,,,3035.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-05,,,,,,,,,,,3040.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06,,,,,,,,,,,3034.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09,,,,,,,,,,,3024.0,,,10020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-10,,,,,,,,,,,3061.0,,,10020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-11,,,,,,,,,,,3059.0,,,10020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-12,,,,,,,,,,,3033.0,,,10020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,,,,,,,,,,,3019.0,,,10020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,10228.0,,,,,,,,,,,,,,,,,
2012-01-16,,,,,,,,,,,3001.0,,,9980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,,,,,,,,,,,3000.0,,,9980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,,,,,,,,,,,3010.0,,,9980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,,,,,,,,,,,3008.0,,,9980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,,,,,,,,,,,3008.0,,,9980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-21,,,,,,,,,,,3008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-29,,,,,,,,,,,3021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30,,,,,,,,,,,3075.0,,,9980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,,,,47292.3,346439.0,299854.4,632.0,242414.80000000002,460.8221,,3052.0,72910.8,62.0,9980.0,809522.4,5932.0,,,,127391.70000000001,226128.7,1965.0,,1862325.1999999997,2341.0,295.0,242854.5,,,77792.2511,232.367966,,,,,,126.5,80.0,37928.4,138.56,1109943.5,13670.000000000002,,2987241.2,8140.999999999999
2012-02-01,,,,,,,,,,,3058.0,,,9990.0,,,,,,,,,,,,,,10555.0,,,,,,,,,,,,,,,,,
2012-02-02,,,,,,,,,,,3069.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,,,,,,,,,,,3066.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-06,,,,,,,,,,,3085.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,,,,,,,,,,,3095.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-08,,,,,,,,,,,3087.0,,,9990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09,,,,,,,,,,,3091.0,,,10030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,,,,,,,,,,,3086.0,,,10030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-13,,,,,,,,,,,3095.0,,,10030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-14,,,,,,,,,,,3148.0,,,10030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-15,,,,,,,,,,,3147.0,,,10030.0,,,,,,,,,,,,,,10558.0,,,,,,,,,,,,,,,,,
2012-02-16,,,,,,,,,,,3140.0,,,10030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,,,,,,,,,,,3137.0,,,10060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-20,,,,,,,,,,,3152.0,,,10100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-21,,,,,,,,,,,3152.0,,,10070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-22,,,,,,,,,,,3152.0,,,10070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-23,,,,,,,,,,,3148.0,,,10070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,,,,,,,,,,,3156.0,,,10070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-27,,,,,,,,,,,3162.0,,,10100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-28,,,,,,,,,,,3191.0,,,10090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,,,,26334.800000000003,265709.0,255299.30000000002,561.0,197948.1,382.94989999999996,,3200.0,64822.700000000004,55.0,10090.0,886156.4,6498.000000000001,,,,127493.4,235723.1,2055.0,,1947460.7,2364.0,392.0,330173.9,,,40032.4637,211.219658,,,,,,111.8,72.0,33734.1,139.33,1328299.4,16808.0,,3612003.8000000003,9328.0
2012-03-01,,,,,,,,,,,3201.0,,,10090.0,,,,,,,,,,,,,,10560.0,,,,,,,,,,,,,,,,,
2012-03-02,,,,,,,,,,,3201.0,,,10090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-05,,,,,,,,,,,3215.0,,,10090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-06,,,,,,,,,,,3215.0,,,10090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-07,,,,,,,,,,,3216.0,,,10120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-08,,,,,,,,,,,3240.0,,,10120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-09,,,,,,,,,,,3240.0,,,10270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-12,,,,,,,,,,,3245.0,,,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-13,,,,,,,,,,,3246.0,,,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-14,,,,,,,,,,,3200.0,,,10440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-15,,,,,,,,,,,3232.0,,,10470.0,,,,,,,,,,,,,,11215.0,,,,,,,,,,,,,,,,,
2012-03-16,,,,,,,,,,,3240.0,,,10470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-19,,,,,,,,,,,3240.0,,,10480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-20,,,,,,,,,,,3220.0,,,10480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-21,,,,,,,,,,,3220.0,,,10340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-22,,,,,,,,,,,3240.0,,,10340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23,,,,,,,,,,,3260.0,,,10340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-26,,,,,,,,,,,3260.0,,,10550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-27,,,,,,,,,,,3280.0,,,10550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-28,,,,,,,,,,,3280.0,,,10570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-29,,,,,,,,,,,3373.0,,,10570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,,,,,,,,,,,3368.0,,,10570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,29875.0,370664.0,336772.80000000005,735.0,257328.5,482.61170000000004,,3502.5,64669.5,58.0,,868980.2,6287.0,,,,115567.5,234377.19999999998,2140.0,,2002738.5,2355.0,392.0,335831.6,,,60227.0254,233.506938,,,,,,132.4,96.0,47035.700000000004,136.91,1551682.5999999999,19684.0,,4101345.8000000003,10414.0
2012-04-01,,,,,,,,,,,3505.0,,,,,,,,,,,,,,,,,11229.0,,,,,,,,,,,,,,,,,
2012-04-05,,,,,,,,,,,3500.0,,,10570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-06,,,,,,,,,,,3531.0,,,10780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,,,,,,,,,,,3542.0,,,10900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-10,,,,,,,,,,,3542.0,,,10980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-11,,,,,,,,,,,3542.0,,,10960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-12,,,,,,,,,,,3500.0,,,10960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,,,,,,,,,,,3500.0,,,10940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,11230.0,,,,,,,,,,,,,,,,,
2012-04-16,,,,,,,,,,,3412.0,,,10940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-17,,,,,,,,,,,3468.0,,,10920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-18,,,,,,,,,,,3483.0,,,10920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-19,,,,,,,,,,,3502.0,,,10920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-20,,,,,,,,,,,3510.0,,,10940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-23,,,,,,,,,,,3556.0,,,10920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-24,,,,,,,,,,,3576.0,,,10920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-25,,,,,,,,,,,3588.0,,,10920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-26,,,,,,,,,,,3270.0,,,10940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,,,,,,,,,,,3566.0,,,10940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-28,,,,,,,,,,,3614.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-30,,,,36434.2,388209.99999999994,328818.0,670.0,269932.2,488.3971,,,58555.3,51.0,,800931.3,5769.0,,,,119194.6,268697.7,2505.0,,2006821.0,2226.0,302.0,262221.6,,,55757.6465,235.321389,,,,,,93.1,45.0,21494.4,154.34,1273136.2,17889.0,,3523847.5999999996,10741.0
2012-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,10871.0,,,,,,,,,,,,,,,,,
2012-05-02,,,,,,,,,,,3550.0,,,10910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-03,,,,,,,,,,,3540.0,,,10910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,,,,,,,,,,,3517.0,,,10900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,,,,,,,,,,,3523.0,,,10910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-08,,,,,,,,,,,3502.0,,,10880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-09,,,,,,,,,,,3477.0,,,10850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-10,,,,,,,,,,,3461.0,,,10840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,,,,,,,,,,,3502.0,,,10840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,,,,,,,,,,,3384.0,,,10840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15,,,,,,,,,,,3356.0,,,10790.0,,,,,,,,,,,,,,10865.0,,,,,,,,,,,,,,,,,
2012-05-16,,,,,,,,,,,3383.0,,,10790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-17,,,,,,,,,,,3404.0,,,10800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,,,,,,,,,,,3421.0,,,10790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,,,,,,,,,,,3363.0,,,10750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-22,,,,,,,,,,,3387.0,,,10760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-23,,,,,,,,,,,3343.0,,,10730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-24,,,,,,,,,,,3348.0,,,10720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,,,,,,,,,,,3360.0,,,10720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-28,,,,,,,,,,,3327.0,,,10726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-29,,,,,,,,,,,3335.0,,,10726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-30,,,,,,,,,,,3347.0,,,10746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,,,,35670.9,309221.0,380825.8,744.0,307084.9,527.8033,,3350.0,55183.7,46.0,10706.0,901195.3999999999,6384.0,,,,156191.7,272722.10000000003,2617.0,,2235934.5,2548.0,347.0,302108.7,,,58276.4513,230.760059,,,,,,102.4,92.0,44179.7,161.1,1445548.9,20395.0,,4043183.6,11223.0
2012-06-01,,,,,,,,,,,3331.0,,,10730.0,,,,,,,,,,,,,,10308.0,,,,,,,,,,,,,,,,,
2012-06-04,,,,,,,,,,,3304.0,,,10736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-05,,,,,,,,,,,3298.0,,,10734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-06,,,,,,,,,,,3280.0,,,10734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-07,,,,,,,,,,,3345.0,,,10754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-08,,,,,,,,,,,3371.0,,,10760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
